Name of restaurant,City,Country code,Day of week,Start time hour,Start time minute,End time hour,End time minute
Hofbräuhaus Las Vegas,Las Vegas,US,5,11,00,00,00
Hofbräuhaus Las Vegas,Las Vegas,US,6,11,00,23,23
Hofbräuhaus,Melbourne,AU,0,12,00,00,00
Hofbräuhaus,Melbourne,AU,1,12,00,00,00
Hofbräuhaus,Melbourne,AU,2,12,00,00,00
Hofbräuhaus,Melbourne,AU,3,12,00,00,00
Hofbräuhaus,Melbourne,AU,4,12,00,00,00
Hofbräuhaus,Melbourne,AU,5,12,00,00,00
Hofbräuhaus,Melbourne,AU,6,12,00,00,00
Hoffmann's Grill & Rotisserie,San Francisco,US,1,17,30,21,21
Hoffmann's Grill & Rotisserie,San Francisco,US,2,17,30,21,21
Hoffmann's Grill & Rotisserie,San Francisco,US,3,17,30,21,21
Hoffmann's Grill & Rotisserie,San Francisco,US,4,17,30,22,22
Hoffmann's Grill & Rotisserie,San Francisco,US,5,17,30,22,22
Hoffmann's Grill & Rotisserie,San Francisco,US,6,17,30,21,21
Hog Island Oyster Co,San Francisco,US,0,11,00,21,21
Hog Island Oyster Co,San Francisco,US,1,11,00,14,14
Hog Island Oyster Co,San Francisco,US,2,11,00,21,21
Hog Island Oyster Co,San Francisco,US,3,11,00,21,21
Hog Island Oyster Co,San Francisco,US,4,11,00,21,21
Hog Island Oyster Co,San Francisco,US,5,11,00,21,21
Hog Island Oyster Co,San Francisco,US,6,11,00,21,21
Hoi Polloi Restaurant,Parkes,AU,0,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,1,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,2,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,3,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,4,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,5,11,30,14,14
Hoi Polloi Restaurant,Parkes,AU,6,11,30,14,14
Hojoko Boston,Boston,US,0,17,00,02,02
Hojoko Boston,Boston,US,1,17,00,02,02
Hojoko Boston,Boston,US,2,17,00,02,02
Hojoko Boston,Boston,US,3,17,00,02,02
Hojoko Boston,Boston,US,4,17,00,02,02
Hojoko Boston,Boston,US,5,17,00,02,02
Hojoko Boston,Boston,US,6,17,00,02,02
Hokkaido Ramen Santouka,San Jose,US,0,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,1,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,2,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,3,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,4,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,5,11,00,20,20
Hokkaido Ramen Santouka,San Jose,US,6,11,00,20,20
Hokkaido,Sydney,AU,0,12,00,14,14
Hokkaido,Sydney,AU,0,18,00,21,21
Hokkaido,Sydney,AU,1,12,00,14,14
Hokkaido,Sydney,AU,1,18,00,21,21
Hokkaido,Sydney,AU,2,12,00,14,14
Hokkaido,Sydney,AU,2,18,00,21,21
Hokkaido,Sydney,AU,3,12,00,14,14
Hokkaido,Sydney,AU,3,18,00,21,21
Hokkaido,Sydney,AU,4,12,00,14,14
Hokkaido,Sydney,AU,4,18,00,21,21
Hokkaido,Sydney,AU,5,18,00,21,21
Holborn Whippet,London,GB,0,12,00,23,23
Holborn Whippet,London,GB,1,12,00,23,23
Holborn Whippet,London,GB,2,12,00,23,23
Holborn Whippet,London,GB,3,12,00,23,23
Holborn Whippet,London,GB,4,12,00,23,23
Holborn Whippet,London,GB,5,12,00,23,23
Holborn Whippet,London,GB,6,12,00,22,22
Hole In The Wall: Sandwich Factory,Sydney,AU,0,07,00,16,16
Hole In The Wall: Sandwich Factory,Sydney,AU,1,07,00,16,16
Hole In The Wall: Sandwich Factory,Sydney,AU,2,07,00,16,16
Hole In The Wall: Sandwich Factory,Sydney,AU,3,07,00,16,16
Hole In The Wall: Sandwich Factory,Sydney,AU,4,07,00,16,16
Holley's Seafood Restaurant & Oyster Bar,Houston,US,0,11,00,14,14
Holley's Seafood Restaurant & Oyster Bar,Houston,US,0,17,30,22,22
Holley's Seafood Restaurant & Oyster Bar,Houston,US,1,11,00,14,14
Holley's Seafood Restaurant & Oyster Bar,Houston,US,1,17,30,22,22
Holley's Seafood Restaurant & Oyster Bar,Houston,US,2,11,00,14,14
Holley's Seafood Restaurant & Oyster Bar,Houston,US,2,17,30,22,22
Holley's Seafood Restaurant & Oyster Bar,Houston,US,3,11,00,14,14
Holley's Seafood Restaurant & Oyster Bar,Houston,US,3,17,30,22,22
Holley's Seafood Restaurant & Oyster Bar,Houston,US,4,11,00,14,14
Holley's Seafood Restaurant & Oyster Bar,Houston,US,4,17,30,23,23
Holley's Seafood Restaurant & Oyster Bar,Houston,US,5,17,30,23,23
Holley's Seafood Restaurant & Oyster Bar,Houston,US,6,10,00,14,14
Hollow Nickel,Brooklyn,US,0,12,00,02,02
Hollow Nickel,Brooklyn,US,1,12,00,02,02
Hollow Nickel,Brooklyn,US,2,12,00,02,02
Hollow Nickel,Brooklyn,US,3,12,00,02,02
Hollow Nickel,Brooklyn,US,4,12,00,02,02
Hollow Nickel,Brooklyn,US,5,12,00,02,02
Hollow Nickel,Brooklyn,US,6,12,00,02,02
Holly Bush,London,GB,0,12,00,23,23
Holly Bush,London,GB,1,12,00,23,23
Holly Bush,London,GB,2,12,00,23,23
Holly Bush,London,GB,3,12,00,23,23
Holly Bush,London,GB,4,12,00,23,23
Holly Bush,London,GB,5,12,00,23,23
Holly Bush,London,GB,6,12,00,22,22
Holly Crab,Boston,US,0,15,00,23,23
Holly Crab,Boston,US,1,15,00,23,23
Holly Crab,Boston,US,2,15,00,23,23
Holly Crab,Boston,US,3,15,00,23,23
Holly Crab,Boston,US,4,15,00,23,23
Holly Crab,Boston,US,5,12,00,23,23
Holly Crab,Boston,US,6,12,00,22,22
Hollywood Bowl,Liverpool,GB,0,10,00,23,23
Hollywood Bowl,Liverpool,GB,1,10,00,23,23
Hollywood Bowl,Liverpool,GB,2,10,00,23,23
Hollywood Bowl,Liverpool,GB,3,10,00,23,23
Hollywood Bowl,Liverpool,GB,4,10,00,00,00
Hollywood Bowl,Liverpool,GB,5,10,00,00,00
Hollywood Bowl,Liverpool,GB,6,10,00,23,23
Holm Cafe,Sydney,AU,0,06,00,17,17
Holm Cafe,Sydney,AU,1,06,00,17,17
Holm Cafe,Sydney,AU,2,06,00,17,17
Holm Cafe,Sydney,AU,3,06,00,17,17
Holm Cafe,Sydney,AU,4,06,00,17,17
Holm Cafe,Sydney,AU,5,06,00,17,17
Holm Cafe,Sydney,AU,6,06,00,17,17
Holstein's Shakes & Buns,Las Vegas,US,0,11,00,02,02
Holstein's Shakes & Buns,Las Vegas,US,1,11,00,00,00
Holstein's Shakes & Buns,Las Vegas,US,2,11,00,00,00
Holstein's Shakes & Buns,Las Vegas,US,3,11,00,00,00
Holstein's Shakes & Buns,Las Vegas,US,4,11,00,02,02
Holstein's Shakes & Buns,Las Vegas,US,5,11,00,02,02
Holstein's Shakes & Buns,Las Vegas,US,6,11,00,00,00
Holy Basil,Sydney,AU,0,12,00,15,15
Holy Basil,Sydney,AU,0,17,00,23,23
Holy Basil,Sydney,AU,1,12,00,15,15
Holy Basil,Sydney,AU,1,17,00,23,23
Holy Basil,Sydney,AU,2,12,00,15,15
Holy Basil,Sydney,AU,2,17,00,23,23
Holy Basil,Sydney,AU,3,12,00,15,15
Holy Basil,Sydney,AU,3,17,00,23,23
Holy Basil,Sydney,AU,4,12,00,15,15
Holy Basil,Sydney,AU,4,17,00,23,23
Holy Basil,Sydney,AU,5,12,00,15,15
Holy Basil,Sydney,AU,5,17,00,23,23
Holy Basil,Sydney,AU,6,12,00,15,15
Holy Basil,Sydney,AU,6,17,00,23,23
Holy Smokes BBQ,Houston,US,2,11,00,15,15
Holy Smokes BBQ,Houston,US,3,11,00,15,15
Holy Smokes BBQ,Houston,US,4,11,00,20,20
Holy Smokes BBQ,Houston,US,5,11,00,16,16
Home Bistro,Chicago,US,1,17,30,22,22
Home Bistro,Chicago,US,2,17,30,22,22
Home Bistro,Chicago,US,3,17,30,22,22
Home Bistro,Chicago,US,4,17,00,22,22
Home Bistro,Chicago,US,5,17,00,22,22
Home Bistro,Chicago,US,6,11,00,14,14
Home Bistro,Chicago,US,6,17,00,21,21
Home Cafè,Sydney,AU,0,07,30,16,16
Home Cafè,Sydney,AU,1,07,30,16,16
Home Cafè,Sydney,AU,2,07,30,16,16
Home Cafè,Sydney,AU,3,07,30,16,16
Home Cafè,Sydney,AU,4,07,30,16,16
Home Cafè,Sydney,AU,5,07,30,16,16
Home Cafè,Sydney,AU,6,07,30,16,16
Home.Stead Bakery & Cafe,Boston,US,0,07,00,16,16
Home.Stead Bakery & Cafe,Boston,US,1,07,00,16,16
Home.Stead Bakery & Cafe,Boston,US,2,07,00,16,16
Home.Stead Bakery & Cafe,Boston,US,3,07,00,16,16
Home.Stead Bakery & Cafe,Boston,US,4,07,00,16,16
Home.Stead Bakery & Cafe,Boston,US,5,08,00,16,16
Home.Stead Bakery & Cafe,Boston,US,6,08,00,16,16
Home Wok,Glasgow,GB,0,12,00,14,14
Home Wok,Glasgow,GB,0,16,30,00,00
Home Wok,Glasgow,GB,1,12,00,14,14
Home Wok,Glasgow,GB,1,16,30,00,00
Home Wok,Glasgow,GB,2,12,00,14,14
Home Wok,Glasgow,GB,2,16,30,00,00
Home Wok,Glasgow,GB,3,12,00,14,14
Home Wok,Glasgow,GB,3,16,30,00,00
Home Wok,Glasgow,GB,4,12,00,14,14
Home Wok,Glasgow,GB,4,16,30,00,00
Home Wok,Glasgow,GB,5,16,30,00,00
Home Wok,Glasgow,GB,6,16,30,00,00
Homegrown Tap & Dough - Wash Park,Denver,US,0,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,1,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,2,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,3,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,4,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,5,11,00,22,22
Homegrown Tap & Dough - Wash Park,Denver,US,6,11,00,22,22
Hometown Bar-B-Que,Brooklyn,US,1,12,00,22,22
Hometown Bar-B-Que,Brooklyn,US,2,12,00,22,22
Hometown Bar-B-Que,Brooklyn,US,3,12,00,22,22
Hometown Bar-B-Que,Brooklyn,US,4,12,00,23,23
Hometown Bar-B-Que,Brooklyn,US,5,12,00,23,23
Hometown Bar-B-Que,Brooklyn,US,6,12,00,21,21
Hometown Classic American Eats,Las Vegas,US,0,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,1,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,2,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,3,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,4,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,5,07,00,15,15
Hometown Classic American Eats,Las Vegas,US,6,07,00,15,15
Hometown Noodle,San Jose,US,0,11,00,14,14
Hometown Noodle,San Jose,US,0,17,00,21,21
Hometown Noodle,San Jose,US,1,11,00,14,14
Hometown Noodle,San Jose,US,1,17,00,21,21
Hometown Noodle,San Jose,US,2,11,00,14,14
Hometown Noodle,San Jose,US,2,17,00,21,21
Hometown Noodle,San Jose,US,3,11,00,14,14
Hometown Noodle,San Jose,US,3,17,00,21,21
Hometown Noodle,San Jose,US,4,11,00,14,14
Hometown Noodle,San Jose,US,4,17,00,21,21
Hometown Noodle,San Jose,US,5,11,00,14,14
Hometown Noodle,San Jose,US,5,17,00,21,21
Hometown Noodle,San Jose,US,6,11,00,14,14
Hometown Noodle,San Jose,US,6,17,00,21,21
Honest Burgers,London,GB,0,11,30,23,23
Honest Burgers,London,GB,1,11,30,23,23
Honest Burgers,London,GB,2,11,30,23,23
Honest Burgers,London,GB,3,11,30,23,23
Honest Burgers,London,GB,4,11,30,23,23
Honest Burgers,London,GB,5,11,30,23,23
Honest Burgers,London,GB,6,11,30,22,22
Honest Burgers,London,GB,0,11,30,23,23
Honest Burgers,London,GB,1,11,30,23,23
Honest Burgers,London,GB,2,11,30,23,23
Honest Burgers,London,GB,3,11,30,23,23
Honest Burgers,London,GB,4,11,30,23,23
Honest Burgers,London,GB,5,11,30,23,23
Honest Burgers,London,GB,6,11,30,22,22
Honest Burgers,London,GB,0,12,00,16,16
Honest Burgers,London,GB,1,12,00,22,22
Honest Burgers,London,GB,2,12,00,22,22
Honest Burgers,London,GB,3,12,00,22,22
Honest Burgers,London,GB,4,11,30,22,22
Honest Burgers,London,GB,5,11,30,22,22
Honest Burgers,London,GB,6,11,30,22,22
Honest John's Bar & Grill,Detroit,US,0,07,00,02,02
Honest John's Bar & Grill,Detroit,US,1,07,00,02,02
Honest John's Bar & Grill,Detroit,US,2,07,00,02,02
Honest John's Bar & Grill,Detroit,US,3,07,00,02,02
Honest John's Bar & Grill,Detroit,US,4,07,00,02,02
Honest John's Bar & Grill,Detroit,US,5,07,00,02,02
Honest John's Bar & Grill,Detroit,US,6,09,00,02,02
Honey Bee La Colmena,Detroit,US,0,08,00,20,20
Honey Bee La Colmena,Detroit,US,1,08,00,20,20
Honey Bee La Colmena,Detroit,US,2,08,00,20,20
Honey Bee La Colmena,Detroit,US,3,08,00,20,20
Honey Bee La Colmena,Detroit,US,4,08,00,20,20
Honey Bee La Colmena,Detroit,US,5,08,00,20,20
Honey Bee La Colmena,Detroit,US,6,08,00,18,18
Honey Butter Fried Chicken,Chicago,US,1,11,00,21,21
Honey Butter Fried Chicken,Chicago,US,2,11,00,21,21
Honey Butter Fried Chicken,Chicago,US,3,11,00,21,21
Honey Butter Fried Chicken,Chicago,US,4,11,00,22,22
Honey Butter Fried Chicken,Chicago,US,5,10,00,22,22
Honey Butter Fried Chicken,Chicago,US,6,10,00,21,21
Honey Pig,Las Vegas,US,0,00,00,00,00
Honey Pig,Las Vegas,US,1,00,00,00,00
Honey Pig,Las Vegas,US,2,00,00,00,00
Honey Pig,Las Vegas,US,3,00,00,00,00
Honey Pig,Las Vegas,US,4,00,00,00,00
Honey Pig,Las Vegas,US,5,00,00,00,00
Honey Pig,Las Vegas,US,6,00,00,00,00
Honey Salt,Las Vegas,US,0,11,30,21,21
Honey Salt,Las Vegas,US,1,11,30,22,22
Honey Salt,Las Vegas,US,2,11,30,22,22
Honey Salt,Las Vegas,US,3,11,30,22,22
Honey Salt,Las Vegas,US,4,11,30,22,22
Honey Salt,Las Vegas,US,5,10,30,22,22
Honey Salt,Las Vegas,US,6,10,30,21,21
HoneyHole Sandwiches,Seattle,US,0,11,00,00,00
HoneyHole Sandwiches,Seattle,US,1,11,00,00,00
HoneyHole Sandwiches,Seattle,US,2,11,00,00,00
HoneyHole Sandwiches,Seattle,US,3,11,00,00,00
HoneyHole Sandwiches,Seattle,US,4,11,00,01,01
HoneyHole Sandwiches,Seattle,US,5,11,00,01,01
HoneyHole Sandwiches,Seattle,US,6,11,00,00,00
Honey's Restaurant,San Jose,US,1,10,00,20,20
Honey's Restaurant,San Jose,US,2,10,00,20,20
Honey's Restaurant,San Jose,US,3,10,00,20,20
Honey's Restaurant,San Jose,US,4,10,00,20,20
Honey's Restaurant,San Jose,US,5,09,00,20,20
Honey's Restaurant,San Jose,US,6,09,00,20,20
Hong Kong Barbecue,Denver,US,0,10,30,21,21
Hong Kong Barbecue,Denver,US,1,10,30,21,21
Hong Kong Barbecue,Denver,US,3,10,30,21,21
Hong Kong Barbecue,Denver,US,4,10,00,22,22
Hong Kong Barbecue,Denver,US,5,10,00,22,22
Hong Kong Barbecue,Denver,US,6,10,00,21,21
Hong Kong Eatery,Boston,US,0,09,00,22,22
Hong Kong Eatery,Boston,US,1,09,00,22,22
Hong Kong Eatery,Boston,US,2,09,00,22,22
Hong Kong Eatery,Boston,US,3,09,00,22,22
Hong Kong Eatery,Boston,US,4,09,00,22,22
Hong Kong Eatery,Boston,US,5,09,00,22,22
Hong Kong Eatery,Boston,US,6,09,00,22,22
Hong Kong Garden Restaurant,San Jose,US,1,11,00,21,21
Hong Kong Garden Restaurant,San Jose,US,2,11,00,21,21
Hong Kong Garden Restaurant,San Jose,US,3,11,00,21,21
Hong Kong Garden Restaurant,San Jose,US,4,11,00,22,22
Hong Kong Garden Restaurant,San Jose,US,5,11,00,22,22
Hong Kong Garden Restaurant,San Jose,US,6,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,0,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,1,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,2,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,3,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,4,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,5,11,00,21,21
Hong Kong Kitchen 3,Phoenix,US,6,11,00,21,21
Honor Food,Brisbane,AU,0,06,00,15,15
Honor Food,Brisbane,AU,1,06,00,15,15
Honor Food,Brisbane,AU,2,06,00,15,15
Honor Food,Brisbane,AU,3,06,00,15,15
Honor Food,Brisbane,AU,4,06,00,15,15
Honor Food,Brisbane,AU,5,06,00,15,15
Honor Food,Brisbane,AU,6,06,00,15,15
Honor Society Handcrafted Eatery,Denver,US,0,07,00,21,21
Honor Society Handcrafted Eatery,Denver,US,1,07,00,21,21
Honor Society Handcrafted Eatery,Denver,US,2,07,00,21,21
Honor Society Handcrafted Eatery,Denver,US,3,07,00,21,21
Honor Society Handcrafted Eatery,Denver,US,4,07,00,21,21
Honor Society Handcrafted Eatery,Denver,US,5,10,00,15,15
Hooked,Glasgow,GB,0,12,00,22,22
Hooked,Glasgow,GB,1,12,00,22,22
Hooked,Glasgow,GB,2,12,00,22,22
Hooked,Glasgow,GB,3,12,00,22,22
Hooked,Glasgow,GB,4,12,00,23,23
Hooked,Glasgow,GB,5,12,00,23,23
Hooked,Glasgow,GB,6,17,30,23,23
Hooverville Bar,Seattle,US,0,14,00,02,02
Hooverville Bar,Seattle,US,1,14,00,02,02
Hooverville Bar,Seattle,US,2,14,00,02,02
Hooverville Bar,Seattle,US,3,14,00,02,02
Hooverville Bar,Seattle,US,4,14,00,02,02
Hooverville Bar,Seattle,US,5,14,00,02,02
Hooverville Bar,Seattle,US,6,14,00,02,02
HopCat,Detroit,US,0,11,00,00,00
HopCat,Detroit,US,1,11,00,00,00
HopCat,Detroit,US,2,11,00,00,00
HopCat,Detroit,US,3,11,00,02,02
HopCat,Detroit,US,4,11,00,02,02
HopCat,Detroit,US,5,11,00,02,02
HopCat,Detroit,US,6,10,00,00,00
Hopdoddy Burger Bar,Denver,US,0,11,00,22,22
Hopdoddy Burger Bar,Denver,US,1,11,00,22,22
Hopdoddy Burger Bar,Denver,US,2,11,00,22,22
Hopdoddy Burger Bar,Denver,US,3,11,00,22,22
Hopdoddy Burger Bar,Denver,US,4,11,00,23,23
Hopdoddy Burger Bar,Denver,US,5,11,00,23,23
Hopdoddy Burger Bar,Denver,US,6,11,00,22,22
Hopdoddy Burger Bar,Houston,US,0,11,00,22,22
Hopdoddy Burger Bar,Houston,US,1,11,00,22,22
Hopdoddy Burger Bar,Houston,US,2,11,00,22,22
Hopdoddy Burger Bar,Houston,US,3,11,00,22,22
Hopdoddy Burger Bar,Houston,US,4,11,00,23,23
Hopdoddy Burger Bar,Houston,US,5,11,00,23,23
Hopdoddy Burger Bar,Houston,US,6,11,00,22,22
Hopdoddy Burger Bar,Phoenix,US,0,11,00,22,22
Hopdoddy Burger Bar,Phoenix,US,1,11,00,22,22
Hopdoddy Burger Bar,Phoenix,US,2,11,00,22,22
Hopdoddy Burger Bar,Phoenix,US,3,11,00,22,22
Hopdoddy Burger Bar,Phoenix,US,4,11,00,23,23
Hopdoddy Burger Bar,Phoenix,US,5,11,00,23,23
Hopdoddy Burger Bar,Phoenix,US,6,11,00,22,22
Hope & Anchor,Liverpool,GB,0,10,00,00,00
Hope & Anchor,Liverpool,GB,1,10,00,00,00
Hope & Anchor,Liverpool,GB,2,10,00,00,00
Hope & Anchor,Liverpool,GB,3,10,00,00,00
Hope & Anchor,Liverpool,GB,4,10,00,00,00
Hope & Anchor,Liverpool,GB,5,10,00,00,00
Hope & Anchor,Liverpool,GB,6,11,00,23,23
Hopetoun Tea Rooms,Melbourne,AU,0,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,1,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,2,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,3,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,4,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,5,08,00,17,17
Hopetoun Tea Rooms,Melbourne,AU,6,09,00,17,17
Hopewell Bar & Kitchen,Boston,US,0,11,30,02,02
Hopewell Bar & Kitchen,Boston,US,1,11,30,02,02
Hopewell Bar & Kitchen,Boston,US,2,11,30,02,02
Hopewell Bar & Kitchen,Boston,US,3,11,30,02,02
Hopewell Bar & Kitchen,Boston,US,4,11,30,02,02
Hopewell Bar & Kitchen,Boston,US,5,10,00,02,02
Hopewell Bar & Kitchen,Boston,US,6,10,00,02,02
Hops & Hominy,San Francisco,US,0,16,00,22,22
Hops & Hominy,San Francisco,US,1,16,00,22,22
Hops & Hominy,San Francisco,US,2,16,00,22,22
Hops & Hominy,San Francisco,US,3,16,00,23,23
Hops & Hominy,San Francisco,US,4,16,00,23,23
Hops & Hominy,San Francisco,US,5,17,00,23,23
Hops & Pie,Denver,US,1,11,30,22,22
Hops & Pie,Denver,US,2,11,30,22,22
Hops & Pie,Denver,US,3,11,30,22,22
Hops & Pie,Denver,US,4,11,30,23,23
Hops & Pie,Denver,US,5,12,00,23,23
Hops & Pie,Denver,US,6,14,00,21,21
Hops Scotch & Beans,Brisbane,AU,0,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,1,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,2,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,3,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,4,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,5,07,00,15,15
Hops Scotch & Beans,Brisbane,AU,6,08,00,13,13
Hopskotch Street Kitchen & Bar,Liverpool,GB,0,08,00,23,23
Hopskotch Street Kitchen & Bar,Liverpool,GB,1,08,00,23,23
Hopskotch Street Kitchen & Bar,Liverpool,GB,2,08,00,23,23
Hopskotch Street Kitchen & Bar,Liverpool,GB,3,08,00,23,23
Hopskotch Street Kitchen & Bar,Liverpool,GB,4,08,00,01,01
Hopskotch Street Kitchen & Bar,Liverpool,GB,5,08,00,01,01
Hopskotch Street Kitchen & Bar,Liverpool,GB,6,08,00,23,23
Horn Please,Glasgow,GB,1,17,00,22,22
Horn Please,Glasgow,GB,2,17,00,22,22
Horn Please,Glasgow,GB,3,17,00,22,22
Horn Please,Glasgow,GB,4,17,00,22,22
Horn Please,Glasgow,GB,5,14,00,23,23
Horn Please,Glasgow,GB,6,14,00,22,22
Hot and Hot Fish Club,Birmingham,US,1,17,30,22,22
Hot and Hot Fish Club,Birmingham,US,2,17,30,22,22
Hot and Hot Fish Club,Birmingham,US,3,17,30,22,22
Hot and Hot Fish Club,Birmingham,US,4,17,30,22,22
Hot and Hot Fish Club,Birmingham,US,5,17,30,22,22
Hot Breads,Houston,US,0,10,30,22,22
Hot Breads,Houston,US,1,10,30,22,22
Hot Breads,Houston,US,2,10,30,22,22
Hot Breads,Houston,US,3,10,30,22,22
Hot Breads,Houston,US,4,10,00,22,22
Hot Breads,Houston,US,5,10,00,22,22
Hot Breads,Houston,US,6,10,30,22,22
Hot Chillis,Liverpool,GB,0,12,00,03,03
Hot Chillis,Liverpool,GB,1,12,00,03,03
Hot Chillis,Liverpool,GB,2,12,00,03,03
Hot Chillis,Liverpool,GB,3,12,00,03,03
Hot Chillis,Liverpool,GB,4,12,00,03,03
Hot Chillis,Liverpool,GB,5,12,00,03,03
Hot Chillis,Liverpool,GB,6,12,00,03,03
Hot Eastern,Boston,US,0,10,00,22,22
Hot Eastern,Boston,US,1,10,00,22,22
Hot Eastern,Boston,US,2,10,00,22,22
Hot Eastern,Boston,US,3,10,00,22,22
Hot Eastern,Boston,US,4,10,00,22,22
Hot Eastern,Boston,US,5,10,00,22,22
Hot Eastern,Boston,US,6,10,00,22,22
Hot N Juicy Crawfish,Las Vegas,US,0,12,00,22,22
Hot N Juicy Crawfish,Las Vegas,US,1,12,00,22,22
Hot N Juicy Crawfish,Las Vegas,US,2,12,00,22,22
Hot N Juicy Crawfish,Las Vegas,US,3,12,00,22,22
Hot N Juicy Crawfish,Las Vegas,US,4,12,00,23,23
Hot N Juicy Crawfish,Las Vegas,US,5,12,00,23,23
Hot N Juicy Crawfish,Las Vegas,US,6,12,00,22,22
Hot N Juicy Crawfish,Washington,US,0,12,00,22,22
Hot N Juicy Crawfish,Washington,US,1,12,00,22,22
Hot N Juicy Crawfish,Washington,US,2,12,00,22,22
Hot N Juicy Crawfish,Washington,US,3,12,00,22,22
Hot N Juicy Crawfish,Washington,US,4,12,00,23,23
Hot N Juicy Crawfish,Washington,US,5,12,00,23,23
Hot N Juicy Crawfish,Washington,US,6,12,00,22,22
Hot 'n' Tender,Liverpool,GB,0,09,00,17,17
Hot 'n' Tender,Liverpool,GB,1,10,00,17,17
Hot 'n' Tender,Liverpool,GB,2,10,00,17,17
Hot 'n' Tender,Liverpool,GB,3,10,00,17,17
Hot 'n' Tender,Liverpool,GB,4,10,00,17,17
Hot 'n' Tender,Liverpool,GB,5,10,00,17,17
Hot 'n' Tender,Liverpool,GB,6,10,00,17,17
Hot Pot Buffet,Boston,US,0,11,00,02,02
Hot Pot Buffet,Boston,US,1,11,00,02,02
Hot Pot Buffet,Boston,US,2,11,00,02,02
Hot Pot Buffet,Boston,US,3,11,00,02,02
Hot Pot Buffet,Boston,US,4,11,00,02,02
Hot Pot Buffet,Boston,US,5,11,00,02,02
Hot Pot Buffet,Boston,US,6,11,00,02,02
Hot Sauce and Panko,San Francisco,US,2,11,30,19,19
Hot Sauce and Panko,San Francisco,US,3,11,30,19,19
Hot Sauce and Panko,San Francisco,US,4,11,30,19,19
Hot Sauce and Panko,San Francisco,US,5,11,30,19,19
Hot Sauce and Panko,San Francisco,US,6,11,30,17,17
Hot Star Large Fried Chicken,Melbourne,AU,0,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,1,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,2,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,3,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,4,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,5,11,00,23,23
Hot Star Large Fried Chicken,Melbourne,AU,6,11,00,23,23
Hot Star Large Fried Chicken,Perth,AU,0,11,00,20,20
Hot Star Large Fried Chicken,Perth,AU,1,11,00,20,20
Hot Star Large Fried Chicken,Perth,AU,2,11,00,20,20
Hot Star Large Fried Chicken,Perth,AU,3,11,00,20,20
Hot Star Large Fried Chicken,Perth,AU,4,11,00,21,21
Hot Star Large Fried Chicken,Perth,AU,5,11,00,20,20
Hot Star Large Fried Chicken,Perth,AU,6,11,00,18,18
Hot Star Large Fried Chicken,Sydney,AU,0,11,00,00,00
Hot Star Large Fried Chicken,Sydney,AU,1,11,00,00,00
Hot Star Large Fried Chicken,Sydney,AU,2,11,00,00,00
Hot Star Large Fried Chicken,Sydney,AU,3,11,00,00,00
Hot Star Large Fried Chicken,Sydney,AU,4,11,00,02,02
Hot Star Large Fried Chicken,Sydney,AU,5,11,00,02,02
Hot Star Large Fried Chicken,Sydney,AU,6,11,00,00,00
Hot Stuff,London,GB,1,12,00,22,22
Hot Stuff,London,GB,2,12,00,22,22
